,param_n_components,RMSE_train,RMSE_train_baseline,MAE_train,MAE_train_baseline,RMSE_test,RMSE_test_baseline,MAE_test,MAE_test_baseline
0,80,0.6796720895897147,0.9165442167621779,0.5212961393777951,0.7123483506763685,0.7257919588238954,0.905646813101525,0.5503997322835195,0.7012560318013926
0,85,0.6746990654001873,0.9165442167621779,0.5174659032515115,0.7123483506763685,0.7237773375463389,0.905646813101525,0.5487484824498321,0.7012560318013926
0,90,0.6696268285706067,0.9165442167621779,0.5138233470678603,0.7123483506763685,0.7220461597072697,0.905646813101525,0.5473244265733285,0.7012560318013926
0,95,0.6647836776442178,0.9165442167621779,0.5100468878201084,0.7123483506763685,0.7202281015928789,0.905646813101525,0.5458025714639809,0.7012560318013926
0,100,0.6599122031705209,0.9165442167621779,0.5064441481308661,0.7123483506763685,0.7184946744337365,0.905646813101525,0.5443750326395478,0.7012560318013926
0,105,0.6553224676381381,0.9165442167621779,0.5028482631416925,0.7123483506763685,0.7168359904452397,0.905646813101525,0.5430331703075222,0.7012560318013926
0,110,0.6506254354918646,0.9165442167621779,0.4994270320725093,0.7123483506763685,0.7151483043469131,0.905646813101525,0.541700174043416,0.7012560318013926
0,115,0.6460612128439475,0.9165442167621779,0.49601229969936267,0.7123483506763685,0.7135239032319944,0.905646813101525,0.5402627665301138,0.7012560318013926
0,120,0.641582435725154,0.9165442167621779,0.49261000081069245,0.7123483506763685,0.7118984908757798,0.905646813101525,0.5390802688303239,0.7012560318013926
0,125,0.6371438598470981,0.9165442167621779,0.4893078935339848,0.7123483506763685,0.710312658188456,0.905646813101525,0.5377340699584299,0.7012560318013926
0,130,0.6327347123643104,0.9165442167621779,0.48604021735488034,0.7123483506763685,0.7088779534836809,0.905646813101525,0.536526598738573,0.7012560318013926
0,135,0.6284747891748966,0.9165442167621779,0.48284614970999196,0.7123483506763685,0.7073596639068566,0.905646813101525,0.5353365558993455,0.7012560318013926
0,140,0.6243157560198622,0.9165442167621779,0.47966700502146253,0.7123483506763685,0.7058887257570076,0.905646813101525,0.5341506874627733,0.7012560318013926
0,145,0.6200162266707259,0.9165442167621779,0.47652807592012586,0.7123483506763685,0.7043538455267846,0.905646813101525,0.5329539323784667,0.7012560318013926
0,150,0.6158912721736471,0.9165442167621779,0.47325909516394726,0.7123483506763685,0.7028454314805385,0.905646813101525,0.5317313847612255,0.7012560318013926
0,155,0.6118837366354823,0.9165442167621779,0.4702782414279778,0.7123483506763685,0.7015636887937161,0.905646813101525,0.53063746866116,0.7012560318013926
0,160,0.6078272231512372,0.9165442167621779,0.46720812208063284,0.7123483506763685,0.7000482785612115,0.905646813101525,0.5294787257555728,0.7012560318013926
0,165,0.6038399597450637,0.9165442167621779,0.46414571709774277,0.7123483506763685,0.6986225765107861,0.905646813101525,0.5282548570568124,0.7012560318013926
0,170,0.6000099009949657,0.9165442167621779,0.461227996350895,0.7123483506763685,0.6972843287728728,0.905646813101525,0.5271739286715048,0.7012560318013926
0,175,0.5960667756667959,0.9165442167621779,0.45822460018965555,0.7123483506763685,0.6960464881767682,0.905646813101525,0.5262198879490767,0.7012560318013926
0,180,0.5923145420640537,0.9165442167621779,0.45534215759191277,0.7123483506763685,0.6947249212553888,0.905646813101525,0.5251697972685162,0.7012560318013926
0,185,0.5885168734175416,0.9165442167621779,0.45250260217776095,0.7123483506763685,0.6933272299009208,0.905646813101525,0.524118066258683,0.7012560318013926
0,190,0.5847895554621331,0.9165442167621779,0.4496534716885705,0.7123483506763685,0.6920069822291064,0.905646813101525,0.5230097431282352,0.7012560318013926
0,195,0.5810074994195733,0.9165442167621779,0.4468038028604928,0.7123483506763685,0.6906297558389812,0.905646813101525,0.5219490950006244,0.7012560318013926
0,200,0.577321615062853,0.9165442167621779,0.44396218527237213,0.7123483506763685,0.6892974885377374,0.905646813101525,0.5208935353321009,0.7012560318013926
0,205,0.5736718818067821,0.9165442167621779,0.44112292509005363,0.7123483506763685,0.6880072275267518,0.905646813101525,0.5198778966659072,0.7012560318013926
0,210,0.5700711128913049,0.9165442167621779,0.43841768211159377,0.7123483506763685,0.6867307435491604,0.905646813101525,0.5188405087420856,0.7012560318013926
0,215,0.5665081151087882,0.9165442167621779,0.43558244617838265,0.7123483506763685,0.6854360463822594,0.905646813101525,0.5178291514758585,0.7012560318013926
0,220,0.5629307099993676,0.9165442167621779,0.432879918881486,0.7123483506763685,0.6842082110850243,0.905646813101525,0.5168480525418068,0.7012560318013926
0,225,0.5594121451053111,0.9165442167621779,0.43020779628129024,0.7123483506763685,0.6827823331525908,0.905646813101525,0.5157187236349271,0.7012560318013926
0,230,0.5560021672401388,0.9165442167621779,0.42760568322554804,0.7123483506763685,0.6815173762441888,0.905646813101525,0.5146779433416419,0.7012560318013926
0,235,0.5525079244440163,0.9165442167621779,0.4248352732507702,0.7123483506763685,0.68032470590837,0.905646813101525,0.5138054864545867,0.7012560318013926
0,240,0.5490890782716535,0.9165442167621779,0.4222534000628797,0.7123483506763685,0.6790537536188954,0.905646813101525,0.5127113584573948,0.7012560318013926
0,245,0.5456922850163415,0.9165442167621779,0.41966245989450235,0.7123483506763685,0.6778319441717564,0.905646813101525,0.5117571812997515,0.7012560318013926
0,250,0.5423577277312049,0.9165442167621779,0.41708487276137496,0.7123483506763685,0.6765891769080719,0.905646813101525,0.5108291229261478,0.7012560318013926
0,255,0.5390580281278082,0.9165442167621779,0.4144737852134934,0.7123483506763685,0.6752344029322656,0.905646813101525,0.5097320998055507,0.7012560318013926
0,260,0.5357047135903876,0.9165442167621779,0.41189581169088796,0.7123483506763685,0.67419099004352,0.905646813101525,0.5088653256407334,0.7012560318013926
0,265,0.5323766563176235,0.9165442167621779,0.4093125949271482,0.7123483506763685,0.6730006402177949,0.905646813101525,0.5078761792142292,0.7012560318013926
0,270,0.5291966289725504,0.9165442167621779,0.4068767359211691,0.7123483506763685,0.6719133163826081,0.905646813101525,0.5070796889901449,0.7012560318013926
0,275,0.5259414904318221,0.9165442167621779,0.40431341350134764,0.7123483506763685,0.6704727172785429,0.905646813101525,0.5059098809800981,0.7012560318013926
0,280,0.5227098335478866,0.9165442167621779,0.40179897748023113,0.7123483506763685,0.6694592818147624,0.905646813101525,0.5051113129612208,0.7012560318013926
0,285,0.5195453714132177,0.9165442167621779,0.39934886866738906,0.7123483506763685,0.6682405982926269,0.905646813101525,0.50408713865958,0.7012560318013926
0,290,0.516396078957419,0.9165442167621779,0.39682863518048983,0.7123483506763685,0.66699223819067,0.905646813101525,0.5031178695628512,0.7012560318013926
0,295,0.5132450550835538,0.9165442167621779,0.39441466443385004,0.7123483506763685,0.6659573389088,0.905646813101525,0.5023726489060901,0.7012560318013926
0,300,0.5101884657813919,0.9165442167621779,0.39203233112067903,0.7123483506763685,0.6647176857523307,0.905646813101525,0.5013014416858151,0.7012560318013926
0,305,0.5071092131140295,0.9165442167621779,0.3896856932901464,0.7123483506763685,0.6634503896846343,0.905646813101525,0.5003199938146422,0.7012560318013926
0,310,0.5040249937258889,0.9165442167621779,0.3871731381296403,0.7123483506763685,0.6623331795010479,0.905646813101525,0.4993710902481621,0.7012560318013926
0,315,0.5010349876658976,0.9165442167621779,0.38489421735563123,0.7123483506763685,0.661270092669889,0.905646813101525,0.49861004180042806,0.7012560318013926
0,320,0.49796738191226053,0.9165442167621779,0.38252821372979157,0.7123483506763685,0.6600643934938563,0.905646813101525,0.49765493048074666,0.7012560318013926
0,325,0.49497367632155365,0.9165442167621779,0.3801267972851116,0.7123483506763685,0.6590673644532093,0.905646813101525,0.4968245449933593,0.7012560318013926
0,330,0.4919990706726852,0.9165442167621779,0.37782621144467404,0.7123483506763685,0.6578418012454176,0.905646813101525,0.4958258459618636,0.7012560318013926
0,335,0.4890693553411539,0.9165442167621779,0.37555639852308476,0.7123483506763685,0.6566026310048917,0.905646813101525,0.49480132475308797,0.7012560318013926
0,340,0.4861470692295684,0.9165442167621779,0.3731907594957115,0.7123483506763685,0.655458865112183,0.905646813101525,0.4939486771272865,0.7012560318013926
0,345,0.4832056483193818,0.9165442167621779,0.3709120572949315,0.7123483506763685,0.6544513113405572,0.905646813101525,0.4931061489874061,0.7012560318013926
0,350,0.4803016080784684,0.9165442167621779,0.3686618767436218,0.7123483506763685,0.653317296752994,0.905646813101525,0.4921850116480521,0.7012560318013926
0,355,0.4775249530317935,0.9165442167621779,0.366505638325665,0.7123483506763685,0.652158424272831,0.905646813101525,0.4912558419273441,0.7012560318013926
0,360,0.47462110141431824,0.9165442167621779,0.36418552325175574,0.7123483506763685,0.651034977797617,0.905646813101525,0.49042197639571494,0.7012560318013926
0,365,0.4718046568390463,0.9165442167621779,0.3619772227085532,0.7123483506763685,0.6499093061514059,0.905646813101525,0.4894708233158782,0.7012560318013926
0,370,0.46894061558019784,0.9165442167621779,0.35977504259037074,0.7123483506763685,0.6488870736227774,0.905646813101525,0.48864407432522283,0.7012560318013926
0,375,0.46614940464668214,0.9165442167621779,0.35753888721375826,0.7123483506763685,0.647784219075164,0.905646813101525,0.48777222227337064,0.7012560318013926
0,380,0.46336116342015055,0.9165442167621779,0.3553816334025828,0.7123483506763685,0.6464537394392287,0.905646813101525,0.48673919116952935,0.7012560318013926
0,385,0.46066033194215844,0.9165442167621779,0.3532969704664488,0.7123483506763685,0.6455128629888972,0.905646813101525,0.4859719359070794,0.7012560318013926
0,390,0.45789921380189985,0.9165442167621779,0.3511085348581316,0.7123483506763685,0.6444579413497615,0.905646813101525,0.48510882010240153,0.7012560318013926
0,395,0.455171169303176,0.9165442167621779,0.34894882876174277,0.7123483506763685,0.6433182942565644,0.905646813101525,0.4842611619322425,0.7012560318013926
0,400,0.4524435217598675,0.9165442167621779,0.3467920040198734,0.7123483506763685,0.6421115222665184,0.905646813101525,0.4832599137365012,0.7012560318013926
0,405,0.44982116892987384,0.9165442167621779,0.3447717499564633,0.7123483506763685,0.6409446347235983,0.905646813101525,0.4823508615842788,0.7012560318013926
0,410,0.44708064738188524,0.9165442167621779,0.3426184333761774,0.7123483506763685,0.6401756787123277,0.905646813101525,0.48164593894213614,0.7012560318013926
0,415,0.44448963920993506,0.9165442167621779,0.34053626597489917,0.7123483506763685,0.638906725362536,0.905646813101525,0.48075763896790097,0.7012560318013926
0,420,0.4418501662455758,0.9165442167621779,0.3384534349060274,0.7123483506763685,0.6378455393751494,0.905646813101525,0.4798274663925727,0.7012560318013926
0,425,0.4392406606876394,0.9165442167621779,0.33642540520385433,0.7123483506763685,0.6367154231473287,0.905646813101525,0.47897130816306405,0.7012560318013926
0,430,0.43664596293674685,0.9165442167621779,0.33436252762960206,0.7123483506763685,0.6357378964061811,0.905646813101525,0.4781463880466916,0.7012560318013926
0,435,0.43405766393227385,0.9165442167621779,0.3323692215068142,0.7123483506763685,0.634577486377043,0.905646813101525,0.47730242473071127,0.7012560318013926
0,440,0.43155003950179377,0.9165442167621779,0.33040735805469,0.7123483506763685,0.6337395693031662,0.905646813101525,0.47658235223285084,0.7012560318013926
0,445,0.42888603286624727,0.9165442167621779,0.32824331150384917,0.7123483506763685,0.6324899954925322,0.905646813101525,0.4756119631109181,0.7012560318013926
0,450,0.4264029556632523,0.9165442167621779,0.32635565087029306,0.7123483506763685,0.6314702360066203,0.905646813101525,0.4747727703608992,0.7012560318013926
0,455,0.42388106658085284,0.9165442167621779,0.32432870864517127,0.7123483506763685,0.630463584771315,0.905646813101525,0.4739027505530398,0.7012560318013926
0,460,0.4213519312792431,0.9165442167621779,0.322331098896799,0.7123483506763685,0.6292551984188447,0.905646813101525,0.47306064572157797,0.7012560318013926
0,465,0.41889021204312266,0.9165442167621779,0.320361669514813,0.7123483506763685,0.6283236051809352,0.905646813101525,0.47227078870355765,0.7012560318013926
0,470,0.41638765905727304,0.9165442167621779,0.31840299833720903,0.7123483506763685,0.6272156555945497,0.905646813101525,0.4714345122470273,0.7012560318013926
0,475,0.41395265611197735,0.9165442167621779,0.31650465811301925,0.7123483506763685,0.6262822087922718,0.905646813101525,0.4707427523419731,0.7012560318013926
0,480,0.41140810705611003,0.9165442167621779,0.3144547532637374,0.7123483506763685,0.6251655400211045,0.905646813101525,0.4697466448414466,0.7012560318013926
0,485,0.4090126497976948,0.9165442167621779,0.31257117583328087,0.7123483506763685,0.6242599268966971,0.905646813101525,0.46900584523927136,0.7012560318013926
0,490,0.4066017033089884,0.9165442167621779,0.3107060461919137,0.7123483506763685,0.6231091312212494,0.905646813101525,0.46813839736638124,0.7012560318013926
0,495,0.4041350240120188,0.9165442167621779,0.30875323706032465,0.7123483506763685,0.622215695241157,0.905646813101525,0.46740348613822724,0.7012560318013926
0,500,0.40177295720770334,0.9165442167621779,0.30686766946315985,0.7123483506763685,0.6210638980119896,0.905646813101525,0.4664550147559266,0.7012560318013926
0,505,0.39945067095588405,0.9165442167621779,0.3050232493367905,0.7123483506763685,0.6201675232986599,0.905646813101525,0.4657689547337438,0.7012560318013926
0,510,0.39704573927498815,0.9165442167621779,0.3031287499869484,0.7123483506763685,0.6189990677264845,0.905646813101525,0.4648829265171087,0.7012560318013926
0,515,0.3947036379126041,0.9165442167621779,0.3012976281403577,0.7123483506763685,0.6179717931331866,0.905646813101525,0.464047735739276,0.7012560318013926
0,520,0.39237740726960646,0.9165442167621779,0.29947520179042714,0.7123483506763685,0.6170977649166126,0.905646813101525,0.46331663158371167,0.7012560318013926
0,525,0.39003308979835677,0.9165442167621779,0.29759886881952696,0.7123483506763685,0.615866990249288,0.905646813101525,0.4623250317653156,0.7012560318013926
0,530,0.38767097462985967,0.9165442167621779,0.2957257269210275,0.7123483506763685,0.6148910123958267,0.905646813101525,0.46152878862631136,0.7012560318013926
0,535,0.38537809819519214,0.9165442167621779,0.29390860184287154,0.7123483506763685,0.6139970168345091,0.905646813101525,0.4607729389746699,0.7012560318013926
0,540,0.38310963848163,0.9165442167621779,0.29211561990721163,0.7123483506763685,0.6130248482118424,0.905646813101525,0.4600789150606934,0.7012560318013926
0,545,0.38079091986055896,0.9165442167621779,0.2903153127608197,0.7123483506763685,0.6118978717820782,0.905646813101525,0.45918472660210247,0.7012560318013926
0,550,0.3785552873553962,0.9165442167621779,0.28851714334156303,0.7123483506763685,0.6109381263430608,0.905646813101525,0.4583644557079174,0.7012560318013926
0,555,0.3762988991223414,0.9165442167621779,0.2867467348316072,0.7123483506763685,0.6099778724989448,0.905646813101525,0.4576609104443441,0.7012560318013926
0,560,0.37409999041206016,0.9165442167621779,0.2850593911541086,0.7123483506763685,0.6090898765761762,0.905646813101525,0.45684157638416956,0.7012560318013926
0,565,0.3718714469210695,0.9165442167621779,0.28321837276382955,0.7123483506763685,0.6080229815245529,0.905646813101525,0.4559809580282753,0.7012560318013926
0,570,0.36961698174874097,0.9165442167621779,0.281446627746074,0.7123483506763685,0.6068788440390532,0.905646813101525,0.45511575042853114,0.7012560318013926
0,575,0.3674280752216071,0.9165442167621779,0.27967111303573533,0.7123483506763685,0.6060271706834348,0.905646813101525,0.45448039047158745,0.7012560318013926
0,580,0.3652320102818949,0.9165442167621779,0.2779781832604987,0.7123483506763685,0.6050703052148241,0.905646813101525,0.45364696633143764,0.7012560318013926
0,585,0.3630752756495425,0.9165442167621779,0.2762592151226022,0.7123483506763685,0.6040771521420143,0.905646813101525,0.4528291580758624,0.7012560318013926
0,590,0.3608884750240123,0.9165442167621779,0.27456801197670333,0.7123483506763685,0.6030892366983571,0.905646813101525,0.45202664682142607,0.7012560318013926
0,595,0.35875553486572415,0.9165442167621779,0.2728842745679435,0.7123483506763685,0.6019950206842617,0.905646813101525,0.4512002296232593,0.7012560318013926
0,600,0.3565405260504205,0.9165442167621779,0.2711381434907022,0.7123483506763685,0.6010197194019539,0.905646813101525,0.45044090306632073,0.7012560318013926
0,605,0.354456020634946,0.9165442167621779,0.26947151079022613,0.7123483506763685,0.6000230137689692,0.905646813101525,0.4496101831663098,0.7012560318013926
0,610,0.35229884522222266,0.9165442167621779,0.26775716380213216,0.7123483506763685,0.5990651142171446,0.905646813101525,0.44886860644675886,0.7012560318013926
0,615,0.3502401196098336,0.9165442167621779,0.26612608013540723,0.7123483506763685,0.5981575650652937,0.905646813101525,0.44812531179648163,0.7012560318013926
0,620,0.3481167015898075,0.9165442167621779,0.2644320619560973,0.7123483506763685,0.5970949162453574,0.905646813101525,0.44725912163072545,0.7012560318013926
0,625,0.3460651651640511,0.9165442167621779,0.2628094315518306,0.7123483506763685,0.5961994744510608,0.905646813101525,0.4465812184663215,0.7012560318013926
0,630,0.3439981342184176,0.9165442167621779,0.2611848424485612,0.7123483506763685,0.5951878367987922,0.905646813101525,0.44578587834512773,0.7012560318013926
0,635,0.3418897413548947,0.9165442167621779,0.2595286500596384,0.7123483506763685,0.5943498937289791,0.905646813101525,0.44509379604602844,0.7012560318013926
0,640,0.3398466121087627,0.9165442167621779,0.2578572387752825,0.7123483506763685,0.5932228807600077,0.905646813101525,0.4441827353747319,0.7012560318013926
0,645,0.33785032558803463,0.9165442167621779,0.25633989985644484,0.7123483506763685,0.592357176523996,0.905646813101525,0.44351850358164563,0.7012560318013926
0,650,0.3358068497950426,0.9165442167621779,0.2546991035217182,0.7123483506763685,0.5913815914725161,0.905646813101525,0.44273442112594724,0.7012560318013926
0,655,0.33376061498297904,0.9165442167621779,0.2530846891594254,0.7123483506763685,0.5902591229587737,0.905646813101525,0.44181387451890786,0.7012560318013926
0,660,0.3317860566242749,0.9165442167621779,0.25151468034736757,0.7123483506763685,0.5892930638579226,0.905646813101525,0.44108573425631065,0.7012560318013926
0,665,0.3297525421579787,0.9165442167621779,0.2499704536598064,0.7123483506763685,0.5884428625763182,0.905646813101525,0.44042564184350214,0.7012560318013926
0,670,0.3277634863998052,0.9165442167621779,0.248383525399819,0.7123483506763685,0.5874634277788978,0.905646813101525,0.43962619254558566,0.7012560318013926
0,675,0.3258221216666863,0.9165442167621779,0.2468392734118702,0.7123483506763685,0.5865971315028027,0.905646813101525,0.43894792753208906,0.7012560318013926
0,680,0.3238507121301361,0.9165442167621779,0.24526806689972172,0.7123483506763685,0.5855619073646291,0.905646813101525,0.43810485042691155,0.7012560318013926
0,685,0.32184330939717537,0.9165442167621779,0.24366600917149286,0.7123483506763685,0.5845619792831821,0.905646813101525,0.4372863730506088,0.7012560318013926
0,690,0.31990606813728306,0.9165442167621779,0.24211663843430223,0.7123483506763685,0.5835590955583375,0.905646813101525,0.43652537402465863,0.7012560318013926
0,695,0.31797300591391786,0.9165442167621779,0.24065423295715185,0.7123483506763685,0.5826632129585588,0.905646813101525,0.435808195548388,0.7012560318013926
0,700,0.31606356875514674,0.9165442167621779,0.23917148837766614,0.7123483506763685,0.5816172982322554,0.905646813101525,0.434950296299036,0.7012560318013926
0,705,0.31410392871470905,0.9165442167621779,0.23756368815086795,0.7123483506763685,0.5806986435647317,0.905646813101525,0.43424440753704446,0.7012560318013926
0,710,0.3122449404102363,0.9165442167621779,0.2361013608581294,0.7123483506763685,0.5797502255923395,0.905646813101525,0.43346967802486214,0.7012560318013926
0,715,0.31031654121884017,0.9165442167621779,0.23459804767634268,0.7123483506763685,0.5790196022544696,0.905646813101525,0.4328632810956869,0.7012560318013926
0,720,0.30844905339471723,0.9165442167621779,0.23310609439884197,0.7123483506763685,0.5778337686753336,0.905646813101525,0.4319716168130758,0.7012560318013926
0,725,0.30654106695303146,0.9165442167621779,0.2316246081965943,0.7123483506763685,0.5769453244924481,0.905646813101525,0.4312079381738346,0.7012560318013926
0,730,0.30467644934641164,0.9165442167621779,0.2301224534449518,0.7123483506763685,0.5762069259689108,0.905646813101525,0.43056357343661433,0.7012560318013926
0,735,0.3028315233605417,0.9165442167621779,0.2287217537580973,0.7123483506763685,0.5751757605719143,0.905646813101525,0.4298079845203338,0.7012560318013926
0,740,0.30099291005766227,0.9165442167621779,0.22723249999348674,0.7123483506763685,0.5740800819405858,0.905646813101525,0.4288831939974546,0.7012560318013926
0,745,0.2990798237744045,0.9165442167621779,0.22572880980931792,0.7123483506763685,0.5732118707277525,0.905646813101525,0.4282113058606098,0.7012560318013926
0,750,0.297276747121752,0.9165442167621779,0.2242760462368293,0.7123483506763685,0.5723086714208171,0.905646813101525,0.427520785131005,0.7012560318013926
0,755,0.29547215061764126,0.9165442167621779,0.2229341994800075,0.7123483506763685,0.5712792653643638,0.905646813101525,0.4266624335095499,0.7012560318013926
0,760,0.2936585942070998,0.9165442167621779,0.22145819923588014,0.7123483506763685,0.570458838619954,0.905646813101525,0.4260295761079084,0.7012560318013926
0,765,0.2917998647042951,0.9165442167621779,0.219982235114351,0.7123483506763685,0.5695178355426614,0.905646813101525,0.4252812430837522,0.7012560318013926
0,770,0.2900410051165148,0.9165442167621779,0.21862274757878958,0.7123483506763685,0.5686165055294523,0.905646813101525,0.42454875605653924,0.7012560318013926
0,775,0.2882961557754665,0.9165442167621779,0.2172424923294547,0.7123483506763685,0.5676304182505261,0.905646813101525,0.4237431208202906,0.7012560318013926
0,780,0.28647430305550226,0.9165442167621779,0.215821205461772,0.7123483506763685,0.5666441425105192,0.905646813101525,0.4230957808217422,0.7012560318013926
0,785,0.2846877946399223,0.9165442167621779,0.21438020149861262,0.7123483506763685,0.5656577257783716,0.905646813101525,0.42224369141277734,0.7012560318013926
0,790,0.2829220726527434,0.9165442167621779,0.21303318307095445,0.7123483506763685,0.5647277099599146,0.905646813101525,0.42147836596175553,0.7012560318013926
0,795,0.28116209219676375,0.9165442167621779,0.21164808067994542,0.7123483506763685,0.5638990510883851,0.905646813101525,0.42075875352283004,0.7012560318013926
0,800,0.27943043082833974,0.9165442167621779,0.21026620634032006,0.7123483506763685,0.5631140686629269,0.905646813101525,0.4202298354338631,0.7012560318013926
0,805,0.2776892942510945,0.9165442167621779,0.2089115230117106,0.7123483506763685,0.5621261538848464,0.905646813101525,0.41940365736022606,0.7012560318013926
0,810,0.27595395317568217,0.9165442167621779,0.20754097622682732,0.7123483506763685,0.5612236391817541,0.905646813101525,0.41868859700903305,0.7012560318013926
0,815,0.27426547588444194,0.9165442167621779,0.20623213179684097,0.7123483506763685,0.560170264888087,0.905646813101525,0.4178669069671097,0.7012560318013926
0,820,0.2724768881207872,0.9165442167621779,0.20482977057470586,0.7123483506763685,0.5593787392226166,0.905646813101525,0.4172217705892564,0.7012560318013926
0,825,0.2708031737630692,0.9165442167621779,0.20350557192875673,0.7123483506763685,0.5584210513436598,0.905646813101525,0.416506391576673,0.7012560318013926
0,830,0.26913336959978446,0.9165442167621779,0.20222493979989234,0.7123483506763685,0.5574203249079593,0.905646813101525,0.41576621485682025,0.7012560318013926
0,835,0.2674536626603481,0.9165442167621779,0.20086498057866525,0.7123483506763685,0.5566407835675696,0.905646813101525,0.41502824038997277,0.7012560318013926
0,840,0.2657533932244641,0.9165442167621779,0.1995318882552385,0.7123483506763685,0.555728091789556,0.905646813101525,0.4143478239206251,0.7012560318013926
0,845,0.26413666425902593,0.9165442167621779,0.19824347318163968,0.7123483506763685,0.5547936811968048,0.905646813101525,0.4136014385713501,0.7012560318013926
0,850,0.26244425860624393,0.9165442167621779,0.19696790463312658,0.7123483506763685,0.5539524902383384,0.905646813101525,0.4128788958899315,0.7012560318013926
0,855,0.2608052921644959,0.9165442167621779,0.19571125118587265,0.7123483506763685,0.5528709602482307,0.905646813101525,0.41203890251759684,0.7012560318013926
0,860,0.25913823490208293,0.9165442167621779,0.19435058088253024,0.7123483506763685,0.55202702515083,0.905646813101525,0.41149040639282286,0.7012560318013926
0,865,0.2574891830910831,0.9165442167621779,0.19307488212883098,0.7123483506763685,0.5512090732593561,0.905646813101525,0.41078882015479895,0.7012560318013926
0,870,0.255840053414545,0.9165442167621779,0.19178089752098815,0.7123483506763685,0.5503162110403663,0.905646813101525,0.4100545244418147,0.7012560318013926
0,875,0.25422398545250613,0.9165442167621779,0.1905100373602756,0.7123483506763685,0.5495186243093385,0.905646813101525,0.4094563455669118,0.7012560318013926
0,880,0.25263268111813664,0.9165442167621779,0.18926143320218428,0.7123483506763685,0.5484822375390122,0.905646813101525,0.4085975842799423,0.7012560318013926
0,885,0.25097443032441036,0.9165442167621779,0.1879956086967319,0.7123483506763685,0.5476577007095517,0.905646813101525,0.40797921270914217,0.7012560318013926
0,890,0.24935738283559178,0.9165442167621779,0.18669703160494647,0.7123483506763685,0.5467164355030398,0.905646813101525,0.4071726090938139,0.7012560318013926
0,895,0.24780923821447495,0.9165442167621779,0.18550192219237055,0.7123483506763685,0.5457497585188005,0.905646813101525,0.40644676731967044,0.7012560318013926
0,900,0.2462008633186782,0.9165442167621779,0.18427521046884207,0.7123483506763685,0.5450621820361473,0.905646813101525,0.40592581963473046,0.7012560318013926
0,905,0.24462031423164182,0.9165442167621779,0.18303635329526888,0.7123483506763685,0.5440033237653873,0.905646813101525,0.40506231903486256,0.7012560318013926
0,910,0.24307211278810198,0.9165442167621779,0.18179946403531452,0.7123483506763685,0.5431786370931065,0.905646813101525,0.404409433164522,0.7012560318013926
0,915,0.2415202675555926,0.9165442167621779,0.18059977627645865,0.7123483506763685,0.5423225048347656,0.905646813101525,0.40377835829160846,0.7012560318013926
0,920,0.2399780865060758,0.9165442167621779,0.17936520723563565,0.7123483506763685,0.5413545438486701,0.905646813101525,0.4029538422105563,0.7012560318013926
0,925,0.23836952465781946,0.9165442167621779,0.17815559027119704,0.7123483506763685,0.5404118968645188,0.905646813101525,0.40224364956333897,0.7012560318013926
